RID,Order,Chose_R,Loc.SameValley_Diff,Loc.City_Diff,Wealth.High_Diff,Wealth.Med_Diff,Trust.Med_Diff,Trust.High_Diff,Good.Med_Diff,Good.High_Diff,Relig.Other_Diff,Pueblo.Other_Diff,Population,Version,Age,Sex,School_Yrs,NetIncome,Type,Nonanonymous_Play,Average_Given.Out
226,2,0,-1,0,0,0,0,0,1,-1,0,0,Moseten,G,25,fem,5,500,Pueblo,FALSE,2
226,1,1,0,1,-1,1,-1,1,0,0,-1,0,Moseten,G,25,fem,5,500,Pueblo,FALSE,2
226,11,1,0,0,0,0,-1,1,0,1,1,1,Moseten,G,25,fem,5,500,Pueblo,FALSE,2
226,8,0,0,0,0,0,0,0,0,0,1,1,Moseten,G,25,fem,5,500,Pueblo,FALSE,2
226,17,0,1,-1,-1,1,0,-1,0,0,1,-1,Moseten,G,25,fem,5,500,Pueblo,FALSE,2
226,15,0,0,1,0,-1,-1,0,1,-1,1,1,Moseten,G,25,fem,5,500,Pueblo,FALSE,2
226,18,1,-1,0,0,-1,0,0,0,-1,1,0,Moseten,G,25,fem,5,500,Pueblo,FALSE,2
226,16,1,0,0,0,0,1,0,-1,1,0,0,Moseten,G,25,fem,5,500,Pueblo,FALSE,2
226,5,0,-1,1,0,-1,0,0,-1,1,0,0,Moseten,G,25,fem,5,500,Pueblo,FALSE,2
226,6,0,-1,1,-1,0,0,-1,1,0,1,-1,Moseten,G,25,fem,5,500,Pueblo,FALSE,2
226,4,1,0,-1,1,0,-1,0,0,0,-1,-1,Moseten,G,25,fem,5,500,Pueblo,FALSE,2
226,3,0,1,0,1,0,0,-1,0,0,0,0,Moseten,G,25,fem,5,500,Pueblo,FALSE,2
119,14,1,0,0,1,0,0,1,-1,1,-1,-1,Moseten,G,40,fem,12,1500,Pueblo,TRUE,3.666666667
119,8,0,0,0,0,0,0,0,0,0,-1,0,Moseten,G,40,fem,12,1500,Pueblo,TRUE,3.666666667
119,15,0,0,1,0,-1,-1,0,1,-1,-1,0,Moseten,G,40,fem,12,1500,Pueblo,TRUE,3.666666667
119,10,0,1,0,0,0,1,-1,1,0,0,1,Moseten,G,40,fem,12,1500,Pueblo,TRUE,3.666666667
119,7,1,1,-1,0,0,1,0,-1,0,0,0,Moseten,G,40,fem,12,1500,Pueblo,TRUE,3.666666667
119,18,1,-1,0,0,-1,0,0,0,-1,-1,1,Moseten,G,40,fem,12,1500,Pueblo,TRUE,3.666666667
119,5,0,-1,1,0,-1,0,0,-1,1,0,1,Moseten,G,40,fem,12,1500,Pueblo,TRUE,3.666666667
119,3,0,1,0,1,0,0,-1,0,0,0,0,Moseten,G,40,fem,12,1500,Pueblo,TRUE,3.666666667
119,11,1,0,0,0,0,-1,1,0,1,-1,0,Moseten,G,40,fem,12,1500,Pueblo,TRUE,3.666666667
119,16,1,0,0,0,0,1,0,-1,1,0,-1,Moseten,G,40,fem,12,1500,Pueblo,TRUE,3.666666667
119,4,0,0,-1,1,0,-1,0,0,0,1,0,Moseten,G,40,fem,12,1500,Pueblo,TRUE,3.666666667
119,6,1,-1,1,-1,0,0,-1,1,0,-1,-1,Moseten,G,40,fem,12,1500,Pueblo,TRUE,3.666666667
119,12,0,0,0,-1,1,0,0,-1,1,0,-1,Moseten,G,40,fem,12,1500,Pueblo,TRUE,3.666666667
119,1,0,0,1,-1,1,-1,1,0,0,1,0,Moseten,G,40,fem,12,1500,Pueblo,TRUE,3.666666667
119,13,0,0,0,-1,0,0,-1,1,-1,-1,1,Moseten,G,40,fem,12,1500,Pueblo,TRUE,3.666666667
119,9,1,-1,1,0,0,1,0,-1,0,0,0,Moseten,G,40,fem,12,1500,Pueblo,TRUE,3.666666667
119,2,0,-1,0,0,0,0,0,1,-1,0,0,Moseten,G,40,fem,12,1500,Pueblo,TRUE,3.666666667
119,17,1,1,-1,-1,1,0,-1,0,0,-1,-1,Moseten,G,40,fem,12,1500,Pueblo,TRUE,3.666666667
25,2,1,-1,0,0,0,0,0,1,-1,0,0,Moseten,H,45,male,9,-1020,Religion,FALSE,1.333333333
25,16,1,0,0,0,0,1,0,-1,1,0,1,Moseten,H,45,male,9,-1020,Religion,FALSE,1.333333333
25,6,1,-1,1,-1,0,0,-1,1,0,1,0,Moseten,H,45,male,9,-1020,Religion,FALSE,1.333333333
25,15,0,0,1,0,-1,-1,0,1,-1,1,1,Moseten,H,45,male,9,-1020,Religion,FALSE,1.333333333
25,13,0,0,0,-1,0,0,-1,1,-1,1,-1,Moseten,H,45,male,9,-1020,Religion,FALSE,1.333333333
25,17,0,1,-1,-1,1,0,-1,0,0,1,0,Moseten,H,45,male,9,-1020,Religion,FALSE,1.333333333
25,8,0,0,0,0,0,0,0,0,0,1,1,Moseten,H,45,male,9,-1020,Religion,FALSE,1.333333333
25,18,0,-1,0,0,-1,0,0,0,-1,1,-1,Moseten,H,45,male,9,-1020,Religion,FALSE,1.333333333
25,12,1,0,0,-1,1,0,0,-1,1,0,1,Moseten,H,45,male,9,-1020,Religion,FALSE,1.333333333
25,3,0,1,0,1,0,0,-1,0,0,0,0,Moseten,H,45,male,9,-1020,Religion,FALSE,1.333333333
25,14,0,0,0,1,0,0,1,-1,1,1,1,Moseten,H,45,male,9,-1020,Religion,FALSE,1.333333333
25,7,1,1,-1,0,0,1,0,-1,0,0,-1,Moseten,H,45,male,9,-1020,Religion,FALSE,1.333333333
25,4,1,0,-1,1,0,-1,0,0,0,-1,-1,Moseten,H,45,male,9,-1020,Religion,FALSE,1.333333333
25,9,1,-1,1,0,0,1,0,-1,0,0,0,Moseten,H,45,male,9,-1020,Religion,FALSE,1.333333333
25,5,1,-1,1,0,-1,0,0,-1,1,0,-1,Moseten,H,45,male,9,-1020,Religion,FALSE,1.333333333
25,10,1,1,0,0,0,1,-1,1,0,0,-1,Moseten,H,45,male,9,-1020,Religion,FALSE,1.333333333
25,11,1,0,0,0,0,-1,1,0,1,1,1,Moseten,H,45,male,9,-1020,Religion,FALSE,1.333333333
25,1,1,0,1,-1,1,-1,1,0,0,-1,0,Moseten,H,45,male,9,-1020,Religion,FALSE,1.333333333
31,17,1,-1,1,0,0,1,-1,0,0,1,-1,Moseten,C,45,fem,4,820,Religion,TRUE,1.666666667
31,9,0,1,0,0,0,0,0,1,-1,1,1,Moseten,C,45,fem,4,820,Religion,TRUE,1.666666667
31,8,1,-1,1,0,0,0,0,0,1,-1,0,Moseten,C,45,fem,4,820,Religion,TRUE,1.666666667
31,11,1,1,0,0,-1,0,0,0,1,-1,0,Moseten,C,45,fem,4,820,Religion,TRUE,1.666666667
31,7,0,0,-1,1,0,0,0,1,-1,-1,1,Moseten,C,45,fem,4,820,Religion,TRUE,1.666666667
31,12,1,0,0,1,0,-1,1,0,0,0,0,Moseten,C,45,fem,4,820,Religion,TRUE,1.666666667
31,6,0,-1,0,-1,0,0,-1,0,0,1,0,Moseten,C,45,fem,4,820,Religion,TRUE,1.666666667
31,1,0,0,0,0,0,-1,1,0,1,1,0,Moseten,C,45,fem,4,820,Religion,TRUE,1.666666667
31,4,0,1,0,1,-1,-1,0,1,-1,0,0,Moseten,C,45,fem,4,820,Religion,TRUE,1.666666667
31,13,0,0,1,1,0,0,0,-1,1,1,-1,Moseten,C,45,fem,4,820,Religion,TRUE,1.666666667
31,2,0,0,0,-1,0,1,0,-1,0,-1,0,Moseten,C,45,fem,4,820,Religion,TRUE,1.666666667
31,15,1,0,0,0,0,0,0,0,0,-1,0,Moseten,C,45,fem,4,820,Religion,TRUE,1.666666667
31,3,1,1,-1,0,0,0,-1,-1,1,0,0,Moseten,C,45,fem,4,820,Religion,TRUE,1.666666667
31,18,1,1,0,0,0,-1,0,0,0,-1,0,Moseten,C,45,fem,4,820,Religion,TRUE,1.666666667
31,14,0,0,1,0,0,1,-1,-1,1,0,0,Moseten,C,45,fem,4,820,Religion,TRUE,1.666666667
31,16,1,0,-1,0,0,1,0,0,1,0,0,Moseten,C,45,fem,4,820,Religion,TRUE,1.666666667
31,5,0,0,0,0,0,0,-1,-1,0,-1,0,Moseten,C,45,fem,4,820,Religion,TRUE,1.666666667
31,10,1,-1,0,1,0,1,-1,1,-1,-1,-1,Moseten,C,45,fem,4,820,Religion,TRUE,1.666666667
196,15,0,-1,0,-1,1,1,-1,0,1,1,0,Moseten,J,30,male,8,100,Pueblo,TRUE,3
196,16,1,1,-1,0,0,-1,1,0,0,1,0,Moseten,J,30,male,8,100,Pueblo,TRUE,3
196,17,0,0,1,-1,1,0,0,0,-1,-1,1,Moseten,J,30,male,8,100,Pueblo,TRUE,3
196,9,0,-1,0,0,0,0,0,-1,1,1,0,Moseten,J,30,male,8,100,Pueblo,TRUE,3
196,10,1,0,-1,1,-1,0,0,0,1,-1,0,Moseten,J,30,male,8,100,Pueblo,TRUE,3
196,2,1,1,0,0,0,0,0,1,-1,1,-1,Moseten,J,30,male,8,100,Pueblo,TRUE,3
196,18,1,0,0,0,1,0,0,1,0,0,0,Moseten,J,30,male,8,100,Pueblo,TRUE,3
196,5,0,0,0,1,-1,1,-1,-1,0,0,1,Moseten,J,30,male,8,100,Pueblo,TRUE,3
196,8,1,-1,0,0,0,-1,0,0,0,0,1,Moseten,J,30,male,8,100,Pueblo,TRUE,3
196,3,1,0,0,0,-1,1,0,0,1,-1,0,Moseten,J,30,male,8,100,Pueblo,TRUE,3
196,7,1,1,-1,0,0,0,-1,1,-1,0,1,Moseten,J,30,male,8,100,Pueblo,TRUE,3
196,13,1,0,-1,0,0,-1,0,0,1,0,1,Moseten,J,30,male,8,100,Pueblo,TRUE,3
196,11,0,0,1,0,0,-1,1,-1,1,0,0,Moseten,J,30,male,8,100,Pueblo,TRUE,3
196,6,0,0,1,0,1,0,0,0,0,0,1,Moseten,J,30,male,8,100,Pueblo,TRUE,3
196,12,1,1,-1,0,1,1,0,0,0,1,0,Moseten,J,30,male,8,100,Pueblo,TRUE,3
196,4,1,0,-1,0,1,-1,1,0,-1,-1,0,Moseten,J,30,male,8,100,Pueblo,TRUE,3
196,14,0,-1,0,-1,0,0,-1,0,0,1,0,Moseten,J,30,male,8,100,Pueblo,TRUE,3
196,1,1,0,-1,0,0,-1,1,1,-1,0,0,Moseten,J,30,male,8,100,Pueblo,TRUE,3
107,14,0,0,0,1,0,0,1,-1,1,1,0,Moseten,H,55,male,10,1000,Religion,TRUE,5.333333333
107,2,1,-1,0,0,0,0,0,1,-1,0,0,Moseten,H,55,male,10,1000,Religion,TRUE,5.333333333
107,11,0,0,0,0,0,-1,1,0,1,1,0,Moseten,H,55,male,10,1000,Religion,TRUE,5.333333333
107,9,1,-1,1,0,0,1,0,-1,0,0,-1,Moseten,H,55,male,10,1000,Religion,TRUE,5.333333333
107,7,1,1,-1,0,0,1,0,-1,0,0,0,Moseten,H,55,male,10,1000,Religion,TRUE,5.333333333
107,5,1,-1,1,0,-1,0,0,-1,1,0,0,Moseten,H,55,male,10,1000,Religion,TRUE,5.333333333
107,18,0,-1,0,0,-1,0,0,0,-1,1,0,Moseten,H,55,male,10,1000,Religion,TRUE,5.333333333
107,12,1,0,0,-1,1,0,0,-1,1,0,0,Moseten,H,55,male,10,1000,Religion,TRUE,5.333333333
107,17,0,1,-1,-1,1,0,-1,0,0,1,1,Moseten,H,55,male,10,1000,Religion,TRUE,5.333333333
107,13,0,0,0,-1,0,0,-1,1,-1,1,0,Moseten,H,55,male,10,1000,Religion,TRUE,5.333333333
107,4,1,0,-1,1,0,-1,0,0,0,-1,0,Moseten,H,55,male,10,1000,Religion,TRUE,5.333333333
107,15,0,0,1,0,-1,-1,0,1,-1,1,0,Moseten,H,55,male,10,1000,Religion,TRUE,5.333333333
107,6,0,-1,1,-1,0,0,-1,1,0,1,1,Moseten,H,55,male,10,1000,Religion,TRUE,5.333333333
107,1,1,0,1,-1,1,-1,1,0,0,-1,-1,Moseten,H,55,male,10,1000,Religion,TRUE,5.333333333
107,16,1,0,0,0,0,1,0,-1,1,0,0,Moseten,H,55,male,10,1000,Religion,TRUE,5.333333333
107,10,0,1,0,0,0,1,-1,1,0,0,0,Moseten,H,55,male,10,1000,Religion,TRUE,5.333333333
107,3,0,1,0,1,0,0,-1,0,0,0,0,Moseten,H,55,male,10,1000,Religion,TRUE,5.333333333
107,8,0,0,0,0,0,0,0,0,0,1,0,Moseten,H,55,male,10,1000,Religion,TRUE,5.333333333
74,6,0,0,1,0,1,0,0,0,0,0,1,Moseten,I,55,fem,4,2920,Pueblo,FALSE,3.166666667
74,16,0,1,-1,0,0,-1,1,0,0,1,0,Moseten,I,55,fem,4,2920,Pueblo,FALSE,3.166666667
74,14,0,-1,0,-1,0,0,-1,0,0,1,0,Moseten,I,55,fem,4,2920,Pueblo,FALSE,3.166666667
74,13,1,0,-1,0,0,-1,0,0,1,0,1,Moseten,I,55,fem,4,2920,Pueblo,FALSE,3.166666667
74,11,1,0,1,0,0,-1,1,-1,1,0,0,Moseten,I,55,fem,4,2920,Pueblo,FALSE,3.166666667
74,12,0,1,-1,0,1,1,0,0,0,1,0,Moseten,I,55,fem,4,2920,Pueblo,FALSE,3.166666667
74,7,0,1,-1,0,0,0,-1,1,-1,0,1,Moseten,I,55,fem,4,2920,Pueblo,FALSE,3.166666667
74,9,0,-1,0,0,0,0,0,-1,1,1,0,Moseten,I,55,fem,4,2920,Pueblo,FALSE,3.166666667
74,4,1,0,-1,0,1,-1,1,0,-1,-1,0,Moseten,I,55,fem,4,2920,Pueblo,FALSE,3.166666667
74,10,1,0,-1,1,-1,0,0,0,1,-1,0,Moseten,I,55,fem,4,2920,Pueblo,FALSE,3.166666667
74,8,0,-1,0,0,0,-1,0,0,0,0,1,Moseten,I,55,fem,4,2920,Pueblo,FALSE,3.166666667
74,5,0,0,0,1,-1,1,-1,-1,0,0,1,Moseten,I,55,fem,4,2920,Pueblo,FALSE,3.166666667
74,17,1,0,1,-1,1,0,0,0,-1,-1,1,Moseten,I,55,fem,4,2920,Pueblo,FALSE,3.166666667
74,18,0,0,0,0,1,0,0,1,0,0,0,Moseten,I,55,fem,4,2920,Pueblo,FALSE,3.166666667
74,2,0,1,0,0,0,0,0,1,-1,1,-1,Moseten,I,55,fem,4,2920,Pueblo,FALSE,3.166666667
74,1,1,0,-1,0,0,-1,1,1,-1,0,0,Moseten,I,55,fem,4,2920,Pueblo,FALSE,3.166666667
74,3,1,0,0,0,-1,1,0,0,1,-1,0,Moseten,I,55,fem,4,2920,Pueblo,FALSE,3.166666667
74,15,1,-1,0,-1,1,1,-1,0,1,1,0,Moseten,I,55,fem,4,2920,Pueblo,FALSE,3.166666667
283,6,1,-1,1,-1,0,0,-1,1,0,1,0,Moseten,H,35,fem,15,-300,Religion,TRUE,3
283,7,0,1,-1,0,0,1,0,-1,0,0,-1,Moseten,H,35,fem,15,-300,Religion,TRUE,3
283,8,0,0,0,0,0,0,0,0,0,1,1,Moseten,H,35,fem,15,-300,Religion,TRUE,3
283,9,0,-1,1,0,0,1,0,-1,0,0,0,Moseten,H,35,fem,15,-300,Religion,TRUE,3
283,13,0,0,0,-1,0,0,-1,1,-1,1,-1,Moseten,H,35,fem,15,-300,Religion,TRUE,3
283,14,0,0,0,1,0,0,1,-1,1,1,1,Moseten,H,35,fem,15,-300,Religion,TRUE,3
283,15,1,0,1,0,-1,-1,0,1,-1,1,1,Moseten,H,35,fem,15,-300,Religion,TRUE,3
283,16,1,0,0,0,0,1,0,-1,1,0,1,Moseten,H,35,fem,15,-300,Religion,TRUE,3
283,17,0,1,-1,-1,1,0,-1,0,0,1,0,Moseten,H,35,fem,15,-300,Religion,TRUE,3
283,1,1,0,1,-1,1,-1,1,0,0,-1,0,Moseten,H,35,fem,15,-300,Religion,TRUE,3
283,10,1,1,0,0,0,1,-1,1,0,0,-1,Moseten,H,35,fem,15,-300,Religion,TRUE,3
283,11,1,0,0,0,0,-1,1,0,1,1,1,Moseten,H,35,fem,15,-300,Religion,TRUE,3
283,12,0,0,0,-1,1,0,0,-1,1,0,1,Moseten,H,35,fem,15,-300,Religion,TRUE,3
283,4,1,0,-1,1,0,-1,0,0,0,-1,-1,Moseten,H,35,fem,15,-300,Religion,TRUE,3
283,18,0,-1,0,0,-1,0,0,0,-1,1,-1,Moseten,H,35,fem,15,-300,Religion,TRUE,3
283,2,1,-1,0,0,0,0,0,1,-1,0,0,Moseten,H,35,fem,15,-300,Religion,TRUE,3
283,3,0,1,0,1,0,0,-1,0,0,0,0,Moseten,H,35,fem,15,-300,Religion,TRUE,3
283,5,1,-1,1,0,-1,0,0,-1,1,0,-1,Moseten,H,35,fem,15,-300,Religion,TRUE,3
206,8,0,-1,0,0,0,-1,0,0,0,0,1,Moseten,I,35,fem,3,240,Religion,TRUE,3
206,15,0,-1,0,-1,1,1,-1,0,1,1,0,Moseten,I,35,fem,3,240,Religion,TRUE,3
206,6,0,0,1,0,1,0,0,0,0,0,1,Moseten,I,35,fem,3,240,Religion,TRUE,3
206,3,1,0,0,0,-1,1,0,0,1,-1,0,Moseten,I,35,fem,3,240,Religion,TRUE,3
206,4,0,0,-1,0,1,-1,1,0,-1,-1,0,Moseten,I,35,fem,3,240,Religion,TRUE,3
206,16,0,1,-1,0,0,-1,1,0,0,1,0,Moseten,I,35,fem,3,240,Religion,TRUE,3
206,14,0,-1,0,-1,0,0,-1,0,0,1,0,Moseten,I,35,fem,3,240,Religion,TRUE,3
206,11,1,0,1,0,0,-1,1,-1,1,0,0,Moseten,I,35,fem,3,240,Religion,TRUE,3
206,12,1,1,-1,0,1,1,0,0,0,1,0,Moseten,I,35,fem,3,240,Religion,TRUE,3
206,9,0,-1,0,0,0,0,0,-1,1,1,0,Moseten,I,35,fem,3,240,Religion,TRUE,3
206,5,0,0,0,1,-1,1,-1,-1,0,0,1,Moseten,I,35,fem,3,240,Religion,TRUE,3
206,7,1,1,-1,0,0,0,-1,1,-1,0,1,Moseten,I,35,fem,3,240,Religion,TRUE,3
206,13,0,0,-1,0,0,-1,0,0,1,0,1,Moseten,I,35,fem,3,240,Religion,TRUE,3
206,1,0,0,-1,0,0,-1,1,1,-1,0,0,Moseten,I,35,fem,3,240,Religion,TRUE,3
206,18,1,0,0,0,1,0,0,1,0,0,0,Moseten,I,35,fem,3,240,Religion,TRUE,3
206,2,1,1,0,0,0,0,0,1,-1,1,-1,Moseten,I,35,fem,3,240,Religion,TRUE,3
206,17,1,0,1,-1,1,0,0,0,-1,-1,1,Moseten,I,35,fem,3,240,Religion,TRUE,3
206,10,0,0,-1,1,-1,0,0,0,1,-1,0,Moseten,I,35,fem,3,240,Religion,TRUE,3
209,13,0,0,1,1,0,0,0,-1,1,1,0,Moseten,C,45,fem,12,1000,Religion,FALSE,0
209,16,1,0,-1,0,0,1,0,0,1,0,1,Moseten,C,45,fem,12,1000,Religion,FALSE,0
209,9,0,1,0,0,0,0,0,1,-1,1,0,Moseten,C,45,fem,12,1000,Religion,FALSE,0
209,6,0,-1,0,-1,0,0,-1,0,0,1,0,Moseten,C,45,fem,12,1000,Religion,FALSE,0
209,12,1,0,0,1,0,-1,1,0,0,0,0,Moseten,C,45,fem,12,1000,Religion,FALSE,0
209,2,1,0,0,-1,0,1,0,-1,0,-1,0,Moseten,C,45,fem,12,1000,Religion,FALSE,0
209,15,1,0,0,0,0,0,0,0,0,-1,-1,Moseten,C,45,fem,12,1000,Religion,FALSE,0
209,11,1,1,0,0,-1,0,0,0,1,-1,-1,Moseten,C,45,fem,12,1000,Religion,FALSE,0
209,18,1,1,0,0,0,-1,0,0,0,-1,0,Moseten,C,45,fem,12,1000,Religion,FALSE,0
209,17,1,-1,1,0,0,1,-1,0,0,1,0,Moseten,C,45,fem,12,1000,Religion,FALSE,0
209,3,0,1,-1,0,0,0,-1,-1,1,0,-1,Moseten,C,45,fem,12,1000,Religion,FALSE,0
209,4,0,1,0,1,-1,-1,0,1,-1,0,1,Moseten,C,45,fem,12,1000,Religion,FALSE,0
209,8,1,-1,1,0,0,0,0,0,1,-1,1,Moseten,C,45,fem,12,1000,Religion,FALSE,0
209,5,1,0,0,0,0,0,-1,-1,0,-1,0,Moseten,C,45,fem,12,1000,Religion,FALSE,0
209,1,0,0,0,0,0,-1,1,0,1,1,0,Moseten,C,45,fem,12,1000,Religion,FALSE,0
209,14,0,0,1,0,0,1,-1,-1,1,0,0,Moseten,C,45,fem,12,1000,Religion,FALSE,0
209,10,1,-1,0,1,0,1,-1,1,-1,-1,1,Moseten,C,45,fem,12,1000,Religion,FALSE,0
209,7,0,0,-1,1,0,0,0,1,-1,-1,0,Moseten,C,45,fem,12,1000,Religion,FALSE,0
180,14,1,0,1,0,0,1,-1,-1,1,0,0,Moseten,D,60,male,2,1450,Religion,TRUE,2
180,11,1,1,0,0,-1,0,0,0,1,-1,0,Moseten,D,60,male,2,1450,Religion,TRUE,2
180,12,0,0,0,1,0,-1,1,0,0,0,0,Moseten,D,60,male,2,1450,Religion,TRUE,2
180,16,1,0,-1,0,0,1,0,0,1,0,0,Moseten,D,60,male,2,1450,Religion,TRUE,2
180,13,0,0,1,1,0,0,0,-1,1,1,-1,Moseten,D,60,male,2,1450,Religion,TRUE,2
180,2,1,0,0,-1,0,1,0,-1,0,-1,0,Moseten,D,60,male,2,1450,Religion,TRUE,2
180,15,1,0,0,0,0,0,0,0,0,-1,0,Moseten,D,60,male,2,1450,Religion,TRUE,2
180,1,0,0,0,0,0,-1,1,0,1,1,0,Moseten,D,60,male,2,1450,Religion,TRUE,2
180,4,1,1,0,1,-1,-1,0,1,-1,0,0,Moseten,D,60,male,2,1450,Religion,TRUE,2
180,5,1,0,0,0,0,0,-1,-1,0,-1,0,Moseten,D,60,male,2,1450,Religion,TRUE,2
180,8,1,-1,1,0,0,0,0,0,1,-1,0,Moseten,D,60,male,2,1450,Religion,TRUE,2
180,18,1,1,0,0,0,-1,0,0,0,-1,0,Moseten,D,60,male,2,1450,Religion,TRUE,2
180,10,1,-1,0,1,0,1,-1,1,-1,-1,-1,Moseten,D,60,male,2,1450,Religion,TRUE,2
180,9,0,1,0,0,0,0,0,1,-1,1,1,Moseten,D,60,male,2,1450,Religion,TRUE,2
180,6,1,-1,0,-1,0,0,-1,0,0,1,0,Moseten,D,60,male,2,1450,Religion,TRUE,2
180,17,0,-1,1,0,0,1,-1,0,0,1,-1,Moseten,D,60,male,2,1450,Religion,TRUE,2
180,7,1,0,-1,1,0,0,0,1,-1,-1,1,Moseten,D,60,male,2,1450,Religion,TRUE,2
180,3,0,1,-1,0,0,0,-1,-1,1,0,0,Moseten,D,60,male,2,1450,Religion,TRUE,2
259,12,0,1,-1,0,1,1,0,0,0,1,0,Moseten,J,40,fem,7,1350,Pueblo,TRUE,0
259,13,1,0,-1,0,0,-1,0,0,1,0,1,Moseten,J,40,fem,7,1350,Pueblo,TRUE,0
259,14,1,-1,0,-1,0,0,-1,0,0,1,0,Moseten,J,40,fem,7,1350,Pueblo,TRUE,0
259,15,1,-1,0,-1,1,1,-1,0,1,1,0,Moseten,J,40,fem,7,1350,Pueblo,TRUE,0
259,16,1,1,-1,0,0,-1,1,0,0,1,0,Moseten,J,40,fem,7,1350,Pueblo,TRUE,0
259,17,0,0,1,-1,1,0,0,0,-1,-1,1,Moseten,J,40,fem,7,1350,Pueblo,TRUE,0
259,18,1,0,0,0,1,0,0,1,0,0,0,Moseten,J,40,fem,7,1350,Pueblo,TRUE,0
259,2,0,1,0,0,0,0,0,1,-1,1,-1,Moseten,J,40,fem,7,1350,Pueblo,TRUE,0
259,7,0,1,-1,0,0,0,-1,1,-1,0,1,Moseten,J,40,fem,7,1350,Pueblo,TRUE,0
259,8,1,-1,0,0,0,-1,0,0,0,0,1,Moseten,J,40,fem,7,1350,Pueblo,TRUE,0
259,9,0,-1,0,0,0,0,0,-1,1,1,0,Moseten,J,40,fem,7,1350,Pueblo,TRUE,0
259,5,1,0,0,1,-1,1,-1,-1,0,0,1,Moseten,J,40,fem,7,1350,Pueblo,TRUE,0
259,1,1,0,-1,0,0,-1,1,1,-1,0,0,Moseten,J,40,fem,7,1350,Pueblo,TRUE,0
259,10,1,0,-1,1,-1,0,0,0,1,-1,0,Moseten,J,40,fem,7,1350,Pueblo,TRUE,0
259,4,0,0,-1,0,1,-1,1,0,-1,-1,0,Moseten,J,40,fem,7,1350,Pueblo,TRUE,0
259,3,1,0,0,0,-1,1,0,0,1,-1,0,Moseten,J,40,fem,7,1350,Pueblo,TRUE,0
259,11,0,0,1,0,0,-1,1,-1,1,0,0,Moseten,J,40,fem,7,1350,Pueblo,TRUE,0
259,6,0,0,1,0,1,0,0,0,0,0,1,Moseten,J,40,fem,7,1350,Pueblo,TRUE,0
232,17,0,-1,1,0,0,1,-1,0,0,1,0,Moseten,D,30,fem,12,-250,Pueblo,TRUE,3
232,13,0,0,1,1,0,0,0,-1,1,1,0,Moseten,D,30,fem,12,-250,Pueblo,TRUE,3
232,2,1,0,0,-1,0,1,0,-1,0,-1,1,Moseten,D,30,fem,12,-250,Pueblo,TRUE,3
232,9,0,1,0,0,0,0,0,1,-1,1,0,Moseten,D,30,fem,12,-250,Pueblo,TRUE,3
232,15,0,0,0,0,0,0,0,0,0,-1,1,Moseten,D,30,fem,12,-250,Pueblo,TRUE,3
232,16,1,0,-1,0,0,1,0,0,1,0,-1,Moseten,D,30,fem,12,-250,Pueblo,TRUE,3
232,8,1,-1,1,0,0,0,0,0,1,-1,0,Moseten,D,30,fem,12,-250,Pueblo,TRUE,3
232,1,1,0,0,0,0,-1,1,0,1,1,-1,Moseten,D,30,fem,12,-250,Pueblo,TRUE,3
232,10,1,-1,0,1,0,1,-1,1,-1,-1,0,Moseten,D,30,fem,12,-250,Pueblo,TRUE,3
232,12,0,0,0,1,0,-1,1,0,0,0,0,Moseten,D,30,fem,12,-250,Pueblo,TRUE,3
232,14,0,0,1,0,0,1,-1,-1,1,0,0,Moseten,D,30,fem,12,-250,Pueblo,TRUE,3
232,7,0,0,-1,1,0,0,0,1,-1,-1,0,Moseten,D,30,fem,12,-250,Pueblo,TRUE,3
232,11,0,1,0,0,-1,0,0,0,1,-1,1,Moseten,D,30,fem,12,-250,Pueblo,TRUE,3
232,18,1,1,0,0,0,-1,0,0,0,-1,0,Moseten,D,30,fem,12,-250,Pueblo,TRUE,3
232,6,0,-1,0,-1,0,0,-1,0,0,1,0,Moseten,D,30,fem,12,-250,Pueblo,TRUE,3
232,5,0,0,0,0,0,0,-1,-1,0,-1,0,Moseten,D,30,fem,12,-250,Pueblo,TRUE,3
232,3,0,1,-1,0,0,0,-1,-1,1,0,0,Moseten,D,30,fem,12,-250,Pueblo,TRUE,3
232,4,0,1,0,1,-1,-1,0,1,-1,0,-1,Moseten,D,30,fem,12,-250,Pueblo,TRUE,3
281,1,1,-1,1,1,-1,1,0,0,-1,1,0,Moseten,A,45,fem,2,17206,Pueblo,FALSE,0
281,15,1,0,0,0,1,1,-1,-1,1,1,0,Moseten,A,45,fem,2,17206,Pueblo,FALSE,0
281,16,1,0,-1,0,0,0,0,-1,0,-1,-1,Moseten,A,45,fem,2,17206,Pueblo,FALSE,0
281,17,0,-1,0,-1,0,0,1,0,0,0,1,Moseten,A,45,fem,2,17206,Pueblo,FALSE,0
281,18,0,0,0,0,0,0,0,0,0,-1,0,Moseten,A,45,fem,2,17206,Pueblo,FALSE,0
281,2,0,-1,1,0,0,-1,1,0,0,0,1,Moseten,A,45,fem,2,17206,Pueblo,FALSE,0
281,3,1,1,0,0,0,1,0,0,0,0,0,Moseten,A,45,fem,2,17206,Pueblo,FALSE,0
281,4,1,0,1,0,0,-1,1,1,-1,0,0,Moseten,A,45,fem,2,17206,Pueblo,FALSE,0
281,5,1,1,0,0,0,0,1,0,1,0,0,Moseten,A,45,fem,2,17206,Pueblo,FALSE,0
